x;y;z;group;opinion
52;15;4;-1;random
52;16;0;1;random
52;17;0;1;random
52;17;1;1;random
52;23;0;1;random
52;23;1;1;random
52;24;0;1;random
52;24;1;1;random
52;25;0;1;random
52;26;0;1;random
52;27;0;1;random
52;28;0;1;random
52;28;1;1;random
52;29;0;1;random
52;29;1;1;random
52;30;0;1;random
52;30;1;1;random
52;30;2;-1;random
52;31;0;1;random
52;31;1;1;random
52;31;2;1;random
52;31;3;1;random
52;32;0;1;random
52;32;1;1;random
52;32;2;1;random
52;32;3;1;random
52;32;4;1;random
52;33;0;1;random
52;33;1;1;random
52;33;2;1;random
52;33;3;1;random
52;33;4;1;random
52;33;5;1;random
52;34;0;1;random
52;34;1;1;random
52;34;2;1;random
52;34;3;1;random
52;34;4;1;random
52;35;0;1;random
52;35;1;1;random
52;35;2;1;random
52;35;3;1;random
52;36;0;1;random
52;36;1;1;random
52;36;2;1;random
52;36;3;1;random
52;37;0;1;random
52;37;1;1;random
52;37;2;1;random
52;37;3;1;random
52;37;4;-1;random
52;38;0;1;random
52;38;1;1;random
52;38;2;1;random
52;39;0;1;random
52;39;1;1;random
52;40;0;1;random
52;40;1;1;random
52;41;0;1;random
52;41;1;1;random
52;41;2;1;random
52;42;0;1;random
52;42;1;1;random
52;42;2;1;random
52;43;0;1;random
52;43;1;1;random
52;43;2;1;random
52;43;3;1;random
52;43;4;1;random
52;43;5;-1;random
52;44;0;1;random
52;44;1;1;random
52;44;2;1;random
52;44;3;1;random
52;45;0;1;random
52;45;1;1;random
52;45;2;1;random
52;45;3;1;random
52;46;0;1;random
52;46;1;1;random
52;46;2;1;random
52;46;3;1;random
52;46;4;1;random
52;47;0;1;random
52;47;1;1;random
52;47;2;1;random
52;47;3;1;random
52;47;4;-1;random
52;48;0;1;random
52;48;1;1;random
52;48;2;1;random
52;49;0;1;random
52;49;1;1;random
52;50;0;1;random
52;51;0;1;random
52;51;1;1;random
52;51;2;1;random
52;52;0;1;random
52;52;1;1;random
52;52;2;-1;random
52;53;0;1;random
52;53;1;1;random
52;54;0;1;random
52;54;1;1;random
53;9;0;1;random
53;10;0;1;random
53;11;0;1;random
53;12;0;1;random
53;13;0;1;random
53;13;1;1;random
53;14;0;1;random
53;15;0;1;random
53;15;1;1;random
53;23;0;1;random
53;24;0;1;random
53;25;0;1;random
53;26;0;1;random
53;27;0;1;random
53;27;1;-1;random
53;28;0;1;random
53;28;1;1;random
53;29;0;1;random
53;29;1;1;random
53;30;0;1;random
53;30;1;1;random
53;31;0;1;random
53;31;1;1;random
53;32;0;1;random
53;32;1;1;random
53;33;0;1;random
53;33;1;1;random
53;33;2;1;random
53;33;3;1;random
53;34;0;1;random
53;34;1;1;random
53;34;2;1;random
53;34;3;1;random
53;35;0;1;random
53;35;1;1;random
53;35;2;1;random
53;35;3;1;random
53;36;0;1;random
53;36;1;1;random
53;36;2;1;random
53;36;3;1;random
53;37;0;1;random
53;37;1;1;random
53;37;2;1;random
53;38;0;1;random
53;38;1;1;random
53;38;2;1;random
53;38;3;1;random
53;38;4;-1;random
53;39;0;1;random
53;39;1;1;random
53;39;2;1;random
53;40;0;1;random
53;40;1;1;random
53;40;2;1;random
53;41;0;1;random
53;41;1;1;random
53;41;2;1;random
53;41;3;1;random
53;42;0;1;random
53;42;1;1;random
53;42;2;1;random
53;43;0;1;random
53;43;1;1;random
53;43;2;1;random
53;44;0;1;random
53;44;1;1;random
53;44;2;1;random
53;44;3;1;random
53;45;0;1;random
53;45;1;1;random
53;45;2;1;random
53;45;3;1;random
53;45;4;1;random
53;45;5;-1;random
53;46;0;1;random
53;46;1;1;random
53;46;2;1;random
53;46;3;1;random
53;47;0;1;random
53;47;1;1;random
53;47;2;1;random
53;47;3;1;random
53;48;0;1;random
53;48;1;1;random
53;48;2;1;random
53;48;3;1;random
53;48;4;-1;random
53;49;0;1;random
53;49;1;1;random
53;49;2;1;random
53;50;0;1;random
53;50;1;1;random
53;50;2;1;random
53;50;3;-1;random
53;51;0;1;random
53;51;1;1;random
53;51;2;1;random
53;51;3;1;random
53;52;0;1;random
53;52;1;1;random
53;52;2;1;random
53;53;0;1;random
53;53;1;1;random
53;54;0;1;random
53;54;1;1;random
53;55;0;1;random
53;55;1;1;random
54;10;0;1;random
54;11;0;1;random
54;12;0;1;random
54;13;0;1;random
54;22;0;1;random
54;23;0;1;random
54;24;0;1;random
54;25;0;1;random
54;26;0;1;random
54;26;1;1;random
54;27;0;1;random
54;27;1;1;random
54;28;0;1;random
54;28;1;1;random
54;29;0;1;random
54;30;0;1;random
54;30;1;1;random
54;30;2;-1;random
54;31;0;1;random
54;31;1;1;random
54;32;0;1;random
54;32;1;1;random
54;33;0;1;random
54;33;1;1;random
54;33;2;1;random
54;34;0;1;random
54;34;1;1;random
54;34;2;1;random
54;35;0;1;random
54;35;1;1;random
54;35;2;1;random
54;36;0;1;random
54;36;1;1;random
54;36;2;1;random
54;36;3;1;random
54;37;0;1;random
54;37;1;1;random
54;37;2;1;random
54;37;3;1;random
54;38;0;1;random
54;38;1;1;random
54;38;2;1;random
54;38;3;1;random
54;39;0;1;random
54;39;1;1;random
54;39;2;1;random
54;39;3;1;random
54;39;4;-1;random
54;40;0;1;random
54;40;1;1;random
54;40;2;1;random
54;41;0;1;random
54;41;1;1;random
54;41;2;1;random
54;42;0;1;random
54;42;1;1;random
54;42;2;1;random
54;43;0;1;random
54;43;1;1;random
54;44;0;1;random
54;44;1;1;random
54;44;2;1;random
54;44;3;1;random
54;45;0;1;random
54;45;1;1;random
54;45;2;1;random
54;45;3;1;random
54;46;0;1;random
54;46;1;1;random
54;46;2;1;random
54;46;3;1;random
54;46;4;-1;random
54;47;0;1;random
54;47;1;1;random
54;47;2;1;random
54;47;3;1;random
54;48;0;1;random
54;48;1;1;random
54;48;2;1;random
54;48;3;1;random
54;49;0;1;random
54;49;1;1;random
54;49;2;1;random
54;49;3;1;random
54;49;4;-1;random
54;50;0;1;random
54;50;1;1;random
54;50;2;1;random
54;51;0;1;random
54;51;1;1;random
54;51;2;1;random
54;51;3;1;random
54;52;0;1;random
54;52;1;1;random
54;52;2;1;random
54;53;0;1;random
54;53;1;1;random
54;55;0;1;random
54;55;1;1;random
55;22;0;1;random
55;23;0;1;random
55;24;0;1;random
55;25;0;1;random
55;26;0;1;random
55;26;1;1;random
55;27;0;1;random
55;27;1;1;random
55;28;0;1;random
55;29;0;1;random
55;30;0;1;random
55;30;1;-1;random
55;31;0;1;random
55;31;1;1;random
55;32;0;1;random
55;32;1;1;random
55;33;0;1;random
55;33;1;1;random
55;33;2;1;random
55;34;0;1;random
55;34;1;1;random
55;34;2;1;random
55;35;0;1;random
55;35;1;1;random
55;35;2;1;random
55;36;0;1;random
55;36;1;1;random
55;36;2;1;random
55;37;0;1;random
55;37;1;1;random
55;37;2;1;random
55;37;3;1;random
55;38;0;1;random
55;38;1;1;random
55;38;2;1;random
55;38;3;1;random
55;39;0;1;random
55;39;1;1;random
55;39;2;1;random
55;39;3;1;random
55;39;4;-1;random
55;40;0;1;random
55;40;1;1;random
55;40;2;1;random
55;40;3;1;random
55;41;0;1;random
55;41;1;1;random
55;41;2;1;random
55;41;3;1;random
55;42;0;1;random
55;42;1;1;random
55;42;2;1;random
55;42;3;1;random
55;43;0;1;random
55;43;1;1;random
55;43;2;1;random
55;43;3;1;random
55;44;0;1;random
55;44;1;1;random
55;44;2;1;random
55;44;3;1;random
55;44;4;1;random
55;45;0;1;random
55;45;1;1;random
55;45;2;1;random
55;45;3;1;random
55;45;4;1;random
55;45;5;1;random
55;45;6;-1;random
55;46;0;1;random
55;46;1;1;random
55;46;2;1;random
55;46;3;1;random
55;46;4;1;random
55;47;0;1;random
55;47;1;1;random
55;47;2;1;random
55;47;3;1;random
55;48;0;1;random
55;48;1;1;random
55;48;2;1;random
55;49;0;1;random
55;50;0;1;random
55;50;1;1;random
55;50;2;1;random
55;51;0;1;random
55;51;1;1;random
55;51;2;1;random
55;51;3;1;random
55;52;0;1;random
55;52;1;1;random
55;52;2;1;random
55;53;0;1;random
55;53;1;1;random
55;53;2;1;random
56;23;0;1;random
56;24;0;1;random
56;25;0;1;random
56;26;0;1;random
56;36;0;1;random
56;36;1;1;random
56;36;2;1;random
56;36;3;-1;random
56;37;0;1;random
56;37;1;1;random
56;37;2;1;random
56;38;0;1;random
56;38;1;1;random
56;38;2;1;random
56;39;0;1;random
56;39;1;1;random
56;40;0;1;random
56;40;1;1;random
56;41;0;1;random
56;41;1;1;random
56;41;2;1;random
56;42;0;1;random
56;42;1;1;random
56;42;2;1;random
56;43;0;1;random
56;43;1;1;random
56;43;2;1;random
56;43;3;1;random
56;43;4;1;random
56;44;0;1;random
56;44;1;1;random
56;44;2;1;random
56;44;3;1;random
56;44;4;1;random
56;45;0;1;random
56;45;1;1;random
56;45;2;1;random
56;45;3;1;random
56;45;4;1;random
56;46;0;1;random
56;46;1;1;random
56;46;2;1;random
56;46;3;1;random
56;46;4;1;random
56;46;5;-1;random
56;47;0;1;random
56;47;1;1;random
56;47;2;1;random
56;48;0;1;random
56;48;1;1;random
56;49;0;1;random
56;50;0;1;random
56;50;1;1;random
56;51;0;1;random
56;51;1;1;random
56;52;0;1;random
56;52;1;1;random
56;53;0;1;random
56;54;0;1;random
57;36;0;1;random
57;36;1;1;random
57;37;0;1;random
57;37;1;1;random
57;38;0;1;random
57;38;1;1;random
57;39;0;1;random
57;39;1;1;random
57;40;0;1;random
57;40;1;1;random
57;41;0;1;random
57;42;0;1;random
57;46;0;1;random
57;46;1;1;random
57;47;0;1;random
57;47;1;1;random
57;47;2;1;random
57;48;0;1;random
57;48;1;1;random
57;51;0;1;random
57;52;0;1;random
57;53;0;1;random
57;54;0;1;random
58;37;0;1;random
58;38;0;1;random
58;40;0;1;random
58;40;1;1;random
58;41;0;1;random
58;42;0;1;random
58;50;0;1;random
58;51;0;1;random
58;52;0;1;random
58;52;1;-1;random
58;53;0;1;random
58;54;0;1;random
59;50;0;1;random
59;51;0;1;random
59;52;0;1;random
60;52;0;1;random
